,gender,ageBroad,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlRestrictsFinancialAccess,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,meansOfControlNotSpecified,age_category
14647,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14648,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14649,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14650,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14651,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14652,Female,27--29,,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,,,1.0,1.0,,0.0,adult
14653,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14654,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14655,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14656,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14657,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14658,Female,27--29,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14659,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14660,Female,27--29,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14661,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14662,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14663,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14664,Female,27--29,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14665,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14666,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14667,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14668,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14669,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14670,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14671,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14672,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14673,Female,27--29,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14674,Female,27--29,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,0.0,adult
14675,Female,27--29,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14676,Female,27--29,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,0.0,adult
14677,Female,27--29,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14678,Female,27--29,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,0.0,adult
14679,Female,27--29,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14680,Female,27--29,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0,adult
14681,Female,27--29,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14682,Female,27--29,0.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0,adult
14683,Female,27--29,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,0.0,adult
14684,Female,27--29,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.0,adult
14685,Female,27--29,,,,,1.0,1.0,,1.0,,,,,,,,,,0.0,adult
14686,Female,27--29,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14687,Female,27--29,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14688,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14689,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14690,Female,27--29,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,0.0,adult
14691,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14692,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14693,Female,27--29,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,0.0,adult
14694,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14695,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14696,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14697,Female,27--29,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,adult
14698,Female,27--29,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14699,Female,27--29,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,adult
14700,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14701,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14702,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14703,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14704,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14705,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14706,Female,27--29,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,adult
14707,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14708,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14709,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14710,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14711,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14712,Female,27--29,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,0.0,adult
14713,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14714,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14715,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
14716,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14717,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14718,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14719,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14720,Female,30--38,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14721,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14722,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14723,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14724,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14725,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14726,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14727,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14728,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14729,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14730,Female,30--38,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14731,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14732,Female,30--38,1.0,,,,,,,,,1.0,,,,,,,,0.0,adult
14733,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14734,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14735,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14736,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14737,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14738,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14739,Female,30--38,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14740,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14741,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14742,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14743,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14744,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14745,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14746,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14747,Female,30--38,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14748,Female,30--38,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14749,Female,30--38,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,0.0,adult
14750,Female,30--38,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,0.0,adult
14751,Female,30--38,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14752,Female,30--38,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,0.0,adult
14753,Female,30--38,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14754,Female,30--38,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14755,Female,30--38,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.0,adult
14756,Female,30--38,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,0.0,adult
14757,Female,30--38,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14758,Female,30--38,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14759,Female,30--38,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14760,Female,30--38,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14761,Female,30--38,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,0.0,adult
14762,Female,30--38,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,0.0,adult
14763,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14764,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14765,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14766,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14767,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14768,Female,30--38,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14769,Female,30--38,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14770,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14771,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14772,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14773,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14774,Female,30--38,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,0.0,adult
14775,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14776,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14777,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14778,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14779,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14780,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14781,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14782,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14783,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14784,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14785,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14786,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14787,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14788,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14789,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14790,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14791,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14792,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14793,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14794,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14795,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14796,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14797,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14798,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14799,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14800,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14801,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14802,Female,30--38,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,0.0,adult
14803,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14804,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14805,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14806,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14807,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14808,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14809,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14810,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14811,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14812,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14813,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14814,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14815,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14816,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14817,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14818,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14819,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14820,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14821,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14822,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14823,Female,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14824,Female,9--17,,,,,,,,1.0,,,,,,,,,,0.0,child
14825,Female,9--17,,,,,,,,1.0,,,,,,,,,,0.0,child
14826,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
14827,Female,9--17,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,0.0,child
14828,Female,9--17,,,,,,,,1.0,,,,,,,,,,0.0,child
14829,Female,9--17,,,,,,,,1.0,,,,,,,,,,0.0,child
14830,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
14831,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
14832,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
14833,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
14834,Female,9--17,,,,,,,,1.0,,,,,,,,,,0.0,child
14835,Female,9--17,,,,,,,,,,,,,,,,,,1.0,child
14836,Male,30--38,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14837,Male,30--38,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,0.0,adult
14838,Male,30--38,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14839,Male,30--38,,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,0.0,adult
14840,Male,30--38,,,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,0.0,adult
14841,Male,30--38,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,0.0,adult
14842,Male,30--38,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,0.0,adult
14843,Male,30--38,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,adult
14844,Male,30--38,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,0.0,adult
14845,Male,30--38,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,0.0,adult
14846,Male,30--38,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,0.0,adult
14847,Male,30--38,1.0,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14848,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14849,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14850,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14851,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14852,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14853,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14854,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14855,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14856,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14857,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14858,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14859,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14860,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14861,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14862,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14863,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14864,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14865,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14866,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14867,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14868,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14869,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14870,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14871,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14872,Male,30--38,,,,,,,,,,,,,,,,,,1.0,adult
14873,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14874,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14875,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14876,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14877,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14878,Male,39--47,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,0.0,adult
14879,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14880,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14881,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14882,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14883,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14884,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14885,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14886,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14887,Male,39--47,,,,,,,,,,,,,,,,,,1.0,adult
14888,Female,18--20,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.0,adult
14889,Female,18--20,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14890,Female,18--20,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,0.0,adult
14891,Female,18--20,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,0.0,adult
14892,Female,18--20,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.0,adult
14893,Female,18--20,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14894,Female,18--20,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,0.0,adult
14895,Female,18--20,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14896,Female,18--20,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14897,Female,18--20,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,0.0,adult
14898,Female,18--20,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,0.0,adult
14899,Female,18--20,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.0,adult
14900,Female,18--20,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,0.0,adult
14901,Female,18--20,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,adult
14902,Female,18--20,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14903,Female,18--20,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,adult
14904,Female,18--20,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,0.0,adult
14905,Female,18--20,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0,adult
14906,Female,18--20,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14907,Female,18--20,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,adult
14908,Female,18--20,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14909,Female,18--20,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14910,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14911,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14912,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14913,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14914,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14915,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14916,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14917,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14918,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14919,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14920,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14921,Female,18--20,,,,,,,,,,,,,,,,,,1.0,adult
14922,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14923,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14924,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14925,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14926,Female,21--23,,,,,,,,,,,,,,,,,,0.0,adult
14927,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14928,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14929,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14930,Female,21--23,,,,,,,,1.0,,,,,,,,,,0.0,adult
14931,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14932,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14933,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14934,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14935,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14936,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14937,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14938,Female,21--23,,,,,,,,,,,,,,,,,,1.0,adult
14939,Female,21--23,1.0,,,,1.0,,,1.0,,,,,,,,,,0.0,adult
14940,Female,21--23,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,0.0,adult
14941,Female,21--23,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,0.0,adult
14942,Female,21--23,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.0,adult
14943,Female,21--23,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.0,adult
14944,Female,21--23,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14945,Female,21--23,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14946,Female,21--23,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,0.0,adult
14947,Female,21--23,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14948,Female,21--23,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14949,Female,21--23,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,adult
14950,Female,21--23,,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,0.0,adult
14951,Female,21--23,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14952,Female,21--23,,,,,,,,1.0,,,,,,,,,,0.0,adult
14953,Female,21--23,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14954,Female,21--23,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,adult
14955,Female,21--23,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,0.0,adult
14956,Female,21--23,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,adult
14957,Female,21--23,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
14958,Female,21--23,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,0.0,adult
14959,Female,21--23,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,adult
